id,name,item level,rarity,binds,unique,min dmg,max dmg,speed,dps,equip slot,type,stamina,intellect,agility,spirit,strength,armor,block,fire res,nature res,frost res,shadow res,arcane res,durability,requires level,effects,sell price,set,class,enchantment,flavour text,requires profession,begins quest,dropped by,n/a to players,deprecated184,Deprecated Small Brown Pouch,5,common,,,,,,,,6 Slot Bag,,,,,,,,,,,,,,,,1s 25c,,,,,,,,This item is not available to players.,Deprecated
4030,Holy Relic Water,45,common,Unique,,,,,,Trinket,,,,,,,,,,,,,,,40,,40s ,,Priest,,,,,,,Deprecated
2555,Recipe: Swiftness Potion,15,uncommon,,,,,,,,,,,,,,,,,,,,,,5,"Teaches you how to make a Swiftness Potion., Increases run speed by 50% for 15 sec.",40c,,,,,"('Alchemy', '60')",,"Moonrage Armorer, Councilman Smithers, Captain Melrache, Corrupted Scorpid, Defias Conjurer, Vagash, Skeletal Miner, Gravelflint Bonesnapper, Moonrage Sentry, Moonrage Watcher, Mazzranache, Gnarlpine Avenger, Faltering Silithid Flayer, Corrupted Bloodtalon Scythemaw, Defias Henchman, Pyrewood Sentry, Blackwood Windtalker, Dalaran Wizard, Greymist Netter, Searing Blade Enforcer, Mo'grosh Shaman, Earthborer, Rot Hide Gladerunner, Moonrage Glutton, Defias Wizard, Searing Blade Cultist, Vile Fin Shredder, Greymist Hunter, Ragefire Shaman, Pyrewood Watcher, Moonrage Darkrunner, Searing Blade Warlock, Oggleflint, Moonrage Elder, Ragefire Trogg, Dark Iron Raider, Shadowfang Whitescalp, Deviate Adder, Kolkar Bloodcharger, Bazzalan, Dalaran Apprentice, Shadow Charger, Hungering Dead, Defias Overseer, Grimtotem Ruffian, Razormane Geomancer, Sickly Refugee, Goblin Shipbuilder, Tunnel Rat Kobold, Silithid Protector, Mo'grosh Enforcer, Deviate Ravager, Moonrage Darksoul, Rockjaw Ambusher, Defias Taskmaster, Grimtotem Sorcerer, Defias Pirate, Molten Elemental, Stonesplinter Seer, Dark Sprite, Moonrage Bloodhowler, Sneed, Rot Hide Savage, Grizzled Black Bear, Lightning Hide, Wandering Spirit, Mangy Mountain Boar, Defias Messenger, Longsnout, Makrura Clacker, Kolkar Stormseer, Defias Blackguard, Shadowfang Moonwalker, Dalaran Watcher, Defias Squallshaper, Grimtotem Mercenary, Defias Watchman, Riverpaw Mongrel, Coyote, Bristleback Interloper, Defias Pillager, Gogger Geomancer, Bloodfeather Wind Witch, Druid of the Fang, Goblin Woodcarver, Kolkar Packhound, Deviate Coiler, Tunnel Rat Forager, Stormscale Wave Rider, Writhing Highborne, Wailing Ancestor, Goblin Engineer, Mo'grosh Ogre, Kolkar Stormer, Kolkar Outrunner, Greymist Coastrunner, Razormane Hunter, Saltspittle Warrior, Savannah Huntress, Deepmoss Hatchling, Hogger, Stonesplinter Trogg, Ferocitas the Dream Eater, Riverpaw Miner, Blackwood Totemic, Voodoo Troll, Rascal Sprite, Ravenclaw Slave, Jergosh the Invoker, Defias Knuckleduster, Murloc Netter, Barrens Giraffe, Razormane Defender, Mist Creeper, Wandering Barrens Giraffe, Thistle Bear, Bael'dun Appraiser, Kolkar Drudge, Sunscale Screecher, Stonesplinter Shaman, Bleak Worg, Dalaran Mage, Greymist Raider, Kolkar Wrangler, Rotting Ancestor, Deviate Creeper, Southsea Cannoneer, Scarlet Vanguard, Razormane Water Seeker, Tunnel Rat Scout, Zhevra Runner, Deviate Guardian, Giant Webwood Spider, Defias Looter, Defias Highwayman, Tarantula, Riverpaw Herbalist, Moonkin, Foreststrider Fledgling, Defias Digger, Sea Crawler, Dalaran Protector, Mangeclaw, Coyote Packleader, Harvest Golem, Rot Hide Mystic, Vile Sprite, Defias Trapper, Rattlecage Soldier, Bleeding Horror, Young Moonkin, Razormane Thornweaver, Gnarlpine Mystic, Rabid Thistle Bear, Young Goretusk, Frostmane Seer, Fleeting Plainstrider, Forest Lurker, Blackrock Grunt, Gilnid, Defias Smuggler, Murloc Warrior, Gnarlpine Shaman, Southsea Brigand, Cookie, Deviate Slayer, Raging Moonkin, Gogger Rock Keeper, Tunnel Rat Geomancer, Mountain Boar, Moonstalker, Wild Grell, Elder Black Bear, Bloodtalon Scythemaw, Bloodtalon Taillasher, Rot Hide Gnoll, Pygmy Venom Web Spider, Dark Strand Cultist, Nightsaber Stalker, Giant Grizzled Bear, Murloc Coastrunner, Vicious Night Web Spider, Haunted Servitor, Undead Dynamiter, Slavering Worg, Vampiric Duskbat, Windfury Wind Witch, Deviate Viper, Stonesplinter Skullthumper, Grimtotem Brute, Goretusk, Rot Hide Plague Weaver, Blackwood Warrior, Stonesplinter Scout, Redridge Mystic, Stonesplinter Geomancer, Rot Hide Brute, Stonesplinter Scout, Blackrock Grunt, Defias Pillager",,
8850,Tome of Conjure Water V,40,common,,,,,,,,,,,,,,,,,,,,,,40,"Teaches Conjure Water , Restores 1344.6 mana over 27 sec. Must remain seated while drinking.",50s ,,Mage,,,,,,,Deprecated
3822,Runic Darkblade,32,uncommon,Binds when picked up,,57,86,3.30,21.67,Two-Hand,Sword,,,,,,,,,,,,,85,,Sends a shadowy bolt at the enemy causing 35 Shadow damage.,64s 81c,,,,,,,,,
1015,Lean Wolf Flank,19,common,,,,,,,,,,,,,,,,,,,,,,,,24c,,,,,,,"Mist Howler, Lupos, Fenrus the Devourer, Ghostpaw Alpha, Black Ravager Mastiff, Black Ravager, Ghostpaw Runner, Ghostpaw Howler, Young Black Ravager, Lupine Horror, Bleak Worg, Slavering Worg, Rabid Dire Wolf, Starving Dire Wolf",,
10405,Bandit Shoulders,22,common,,,,,,,Shoulder,Leather,,,,,,58,,,,,,,45,17,,4s 9c,,,,,,,"Dust Devil, Red Whelp, Archmage Ataeric, Shadow Charger, Scarlet Defender, Corma Villard, Humar the Pridelord, Klaven Mortwake, Qiraji Officer, Redridge Mystic, Rabid Shadowhide Gnoll, Edwin VanCleef, Cookie, Young Black Ravager, Bluegill Muckdweller, Dark Iron Insurgent, Mo'grosh Shaman, Chok'sul, Berserk Trogg, Dalaran Wizard, Snarlmane, Dragonmaw Grunt, Strider Clutchmother, Firecaller Radison, Blood Seeker, Engineer Whirleygig, Swinegart Spearhide, Mugglefin, Jimmy the Bleeder, Dire Condor, Redridge Alpha, Riverpaw Mystic, Murloc Scout, Sneed's Shredder, Captain Greenskin, Mosshide Trapper, Mo'grosh Brute, Wetlands Crocolisk, Ravenclaw Guardian, Haggard Refugee, Darkslayer Mordenthal, Fel Steed, Blackrock Scout, Defias Wizard, Blackrock Hunter, Mist Howler, Shanda the Spinner, Seeker Aqualon, Shadowhide Brute, Mosshide Mistweaver, Mo'grosh Mystic, Gilnid, Ravenclaw Drudger, Foreman Grills, Geopriest Gukk'rok, Greater Tarantula, Redridge Drudger, Blackrock Tracker, Sneed, Mo'grosh Enforcer, Dragonmaw Scout, Vile Bat, Squiddic, Venom Web Spider, Murloc Flesheater, Redridge Basher, Pygmy Venom Web Spider, Goblin Engineer, Stonesplinter Digger, Sludge Beast, Bleak Worg, Blackrock Summoner, Green Recluse, Shadowhide Gnoll, Blackrock Renegade, Chatter, Rhahk'Zor, Black Ooze, Forest Moss Creeper, Slavering Worg, Bluegill Puddlejumper, Swiftmane, Rabid Dire Wolf, Syndicate Rogue, Gray Bear, Starving Dire Wolf, Blackrock Grunt, Bluegill Murloc, Apothecary Falthis, Goblin Craftsman, Starving Mountain Lion, Lady Vespia, Skeletal Warrior, Hillsbrad Farmer, Blackrock Shadowcaster, Defias Blackguard, Cave Stalker, Taskmaster Whipfang, Skeletal Horror, Goblin Woodcarver, Mosshide Gnoll, Mosshide Fenrunner, Syndicate Shadow Mage, Skeletal Mage, Mosshide Mongrel, Syndicate Watchman, Leech Stalker, Vicious Gray Bear, Tormented Officer, Blackrock Sentry, Mottled Raptor, Young Wetlands Crocolisk, Defias Squallshaper, Goblin Shipbuilder, Shadowfang Ragetooth, Shadowfang Glutton, Hillsbrad Farmhand, Defias Strip Miner, Shadowfang Whitescalp, Blackrock Outrunner, Shadowfang Moonwalker, Shadowfang Darksoul, Defias Pirate, Defias Prisoner, Defias Captive, Haunted Servitor, Mutanus the Devourer, Wailing Guardsman",,
4325,Boots of the Enchanter,35,uncommon,Binds when equipped,,,,,,Feet,Cloth,,+5,,+8,,32,,,,,,,35,30,,22s 72c,,,,,,,,,
6060,Flax Bracers,5,common,Binds when picked up,,,,,,Wrist,Cloth,,,,,,4,,,,,,,14,,,4c,,,,,,,,,
5001,Heart Ring,27,uncommon,Binds when equipped,,,,,,Finger,,+5,,,,,,,,,,,,,22,,10s 38c,,,,,,,"Flesh Eater, Shadowhide Brute, Rotted One, Highland Lashtail, Flamesnorting Whelp, Dextren Ward, Daggerspine Shorestalker, Mudsnout Gnoll, Razormane Seer, Razormane Warfrenzy, Shadethicket Bark Ripper, Thistlefur Ursa, Bloodfury Ambusher, Bloodfury Windcaller, Charred Ancient, Scorched Basilisk, Arugal's Voidwalker, Addled Leper, Bloodfury Ripper, Shadumbra, Gibblesnik, Skeletal Horror, Blackrock Tracker, Nightbane Worgen, Defias Enchanter, Dragonmaw Swamprunner, Dragonmaw Shadowwarder, Crimson Whelp, Kam Deepfury, Targorr the Dread, Giant Wetlands Crocolisk, Hillsbrad Apprentice Blacksmith, Dark Strand Voidcaller, Elder Moss Creeper, Mudsnout Shaman, Hillsbrad Councilman, Foulweald Warrior, Xavian Felsworn, Bleakheart Satyr, Ghostpaw Alpha, Tormented Officer, Befouled Water Elemental, Thistlefur Shaman, Bloodfury Roguefeather, Rogue Flame Spirit, Burning Destroyer, Cenarion Caretaker, Mirkfallon Dryad, Twilight Runner, Razorfen Warrior, Death's Head Priest, Razorfen Geomancer, Razorfen Dustweaver, Twilight Acolyte, Barbed Crustacean, Aku'mai Servant, Razorfen Stalker, Irradiated Horror, Leprous Defender, Scalding Elemental, Grimtotem Bandit, Shadowhide Darkweaver, Skeletal Fiend, Shadowhide Warrior, Brain Eater, Hillsbrad Footman, Hillsbrad Sentry, Giant Moss Creeper, Elder Gray Bear, Hillsbrad Foreman, Felmusk Felsworn, Felmusk Shadowstalker, Mirkfallon Keeper, Galak Mauler, Galak Stormer, Screeching Harpy, Highperch Wyvern, Crag Stalker, Blackrock Gladiator, Agam'ar, Grimtotem Geomancer, Skeletal Healer, Defias Night Blade, Fen Creeper, Dragonmaw Bonewarder, Hamhock, Feral Mountain Lion, Foulweald Ursa, Felmusk Rogue, Bleakheart Hellcaller, Bloodfury Slayer, Galak Scout, Elder Cloud Serpent, Razorfen Quilguard, Fallenroot Shadowstalker, Caverndeep Invader, Caverndeep Pillager, Irradiated Invader, Bone Chewer, Cursed Marine, Cenarion Druid, Gerenzo Wrenchwhistle, Pesterhide Hyena, Blackfathom Sea Witch, Twilight Aquamancer, Caverndeep Reaver, Nightbane Dark Runner, Nightbane Shadow Weaver, Shadowfang Ragetooth, Bloodfury Storm Witch, Galak Marauder, Twilight Loreseeker, Tideress, Shadowhide Slayer, Dark Iron Saboteur, Black Ravager Mastiff, Bluegill Raider, Starving Mountain Lion, Lupine Horror, Raging Agam'ar, Fallenroot Hellcaller, Grimtotem Stomper, Bleakheart Trickster, Bleakheart Shadowstalker, Galak Wrangler, Razorfen Groundshaker, Blood of Agamaggan, Leprous Assistant, Blackrock Champion, Skeletal Raider, Cursed Sailor, Son of Arugal, Mottled Razormaw, Defias Convict, Death's Head Adept, Twilight Elementalist, Mottled Scytheclaw, Needles Cougar, Twilight Reaver, Twilight Shadowmage, Dragonmaw Raider, Dun Garok Mountaineer, Irradiated Pillager, Plague Spreader, Aku'mai Snapjaw, Black Widow Hatchling, Dark Iron Dwarf, Hillsbrad Miner, Mechanized Sentry, Defias Prisoner, Caverndeep Burrower, Defias Captive, Caverndeep Ambusher, Razorfen Defender, Defias Insurgent, Defias Inmate",,
5776,Elder's Cane,5,common,Binds when picked up,,7,11,3.50,2.57,Two-Hand,Staff,,,,,,,,,,,,,35,,,30c,,,,,,,,,
3082,Dargol's Skull,1,common,Quest Item,Unique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captain Dargol,,
2859,Vile Fin Scale,1,common,Quest Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vile Fin Muckdweller, Vile Fin Puddlejumper, Vile Fin Minor Oracle",,
20350,90 Green Frost Wand,90,uncommon,Binds when picked up,,92,173,1.30,101.92,Ranged,Wand,,+9,,,,,,,,,,,55,60,Increases damage done by Frost spells and effects by up to 11.,14g 9s 87c,,,,,,,,This item is not available to players.,Deprecated
10446,Heart of Obsidion,1,common,Quest Item,,,,,,,,,,,,,,,,,,,,,,,,,,,The cold black heart is still pulsing,,,Obsidion,,
10746,Runesteel Vambraces,50,uncommon,Binds when picked up,,,,,,Wrist,Plate,+11,,,,+2,210,,,,,,,40,,,45s 49c,,,,,,,,,
13332,Blue Skeletal Horse,40,rare,Binds when used,,,,,,,Mount,,,,,,,,,,,,,,40,Summons and dismisses a rideable skeletal horse.,,,,,,"('Undead Horsemanship', '1')",,Zachariah Post,,
10769,Glowing Eye of Mordresh,41,rare,Binds when picked up,,,,,,Neck,,,+5,,+11,,,,,,,,,,36,,52s 77c,,,,,,,Mordresh Fire Eye,,
2085,Chunk of Flesh,15,poor,,,,,,,,,,,,,,,,,,,,,,,,15c,,,,,,,"Leprithus, Ghoul",,
932,Fel Steed Saddlebags,25,common,Unique,,,,,,,,,,,,,,,,,,,,,,,6s 37c,,,,,,,Fel Steed,,
5616,Gutwrencher,47,rare,Binds when equipped,Unique,35,66,1.60,31.56,One-Hand,Dagger,,,,,,,,,,,,,65,42,Wounds the target causing them to bleed for 80 damage over 30 sec.,2g 27s 38c,,,,,,,Sergeant Bly,,
25,Worn Shortsword,2,common,,,1,3,1.90,1.05,Main Hand,Sword,,,,,,,,,,,,,20,,,7c,,,,,,,,,
15174,Potent Gloves,50,uncommon,Binds when equipped,,,,,,Hands,Leather,,,,,,83,,,,,,,30,45,,60s 17c,,,Random enchantment,,,,"Venomhide Ravasaur, Bloodpetal Lasher, Sul'lithuz Sandcrawler, Cavern Shambler, Elder Rage Scar, Northspring Slayer, Centipaar Stinger, Centipaar Swarmer, Dunemaul Enforcer, Dunemaul Brute, Thistleshrub Dew Collector, Draconic Mageweaver, Ravasaur Runner, Un'Goro Stomper, Cursed Ooze, Jaedenar Hound, Angerclaw Bear, Felpaw Wolf, Felpaw Scavenger, Lar'korwi Mate, Gor'marok the Ravager, Northspring Roguefeather, Northspring Windcaller, Thistleshrub Rootshaper, Blood Elf Surveyor, Legashi Rogue, Ravasaur, Primal Ooze, Tainted Ooze, Jaedenar Guardian, Deadwood Gardener, Deadwood Pathfinder, Edana Hatetalon, Angerclaw Grizzly, Young Diemetradon, Noxious Slime, Centipaar Sandreaver, Sea Elemental, Spitelash Serpent Guard, Jadefire Shadowstalker, Spitelash Siren, Bloodpetal Flayer, Tar Beast, Deadwood Warrior, Pterrordax, Angerclaw Mauler, Blue Dragonspawn, Bloodpetal Thresher, Un'Goro Gorilla, Fledgling Pterrordax, Spitelash Myrmidon, Legashi Satyr, Jadefire Rogue, Theradrim Guardian, Deep Borer, Jadefire Satyr, Subterranean Diemetradon, Primordial Behemoth, Jadefire Felsworn",,
22512,Robe of Faith,92,epic,Binds when picked up,,,,,,Chest,Cloth,+26,+27,,+21,,138,,,,,,,100,60,"Increases healing done by spells and effects by up to 64., Restores 5 mana per 5 sec.",13g 2s 90c,Vestments of Faith,,,,,,,,
5841,Searing Heart,1,common,Quest Item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Searing Whelp, Searing Hatchling",,
7722,Triune Amulet,44,rare,Binds when picked up,,,,,,Neck,,+7,+7,,+7,,,,,,,,,,39,,92s 95c,,,,,,,High Inquisitor Whitemane,,
2194,Diamond Hammer,25,rare,Binds when equipped,Unique,28,53,2.50,16.20,One-Hand,Mace,+4,,,,+3,,,,,,,,75,20,,32s 76c,,,,,,,"Bloodguard Rawtar, Skeletal Mage, Bellygrub, Shadowhide Assassin, Defias Night Blade, Flamesnorting Whelp, Skeletal Raider, Giant Wetlands Crocolisk, Elder Moss Creeper, Farmer Getz, Farmer Kalaba, Cenarion Protector, Bloodfury Harpy, Cave Stalker, Cenarion Caretaker, Blackrock Summoner, Death's Head Adept, Blood of Agamaggan, Fallenroot Shadowstalker, Caverndeep Burrower, Irradiated Invader, Anguished Dead, Grimtotem Stomper, Eroded Anubisath Warbringer, Skeletal Fiend, Blackrock Tracker, Splinter Fist Ogre, Hillsbrad Apprentice Blacksmith, Hillsbrad Footman, Hillsbrad Miner, Giant Moss Creeper, Felmusk Felsworn, Thistlefur Shaman, Galak Wrangler, Galak Marauder, Pesterhide Hyena, Agam'ar, Caverndeep Ambusher, Addled Leper, Ashenvale Outrunner, Skeletal Horror, Shadowhide Warrior, Plague Spreader, Black Widow Hatchling, Rotted One, Mottled Razormaw, Elder Gray Bear, Hillsbrad Farmhand, Razormane Stalker, Befouled Water Elemental, Cenarion Druid, Blackrock Sentry, Raging Agam'ar, Arugal's Voidwalker, Caverndeep Pillager, Grimtotem Geomancer, Blackrock Champion, Mosshide Brute, Thistlefur Totemic, Thistlefur Avenger, Twilight Runner, Mottled Scytheclaw, Hillsbrad Councilman, Bloodfury Slayer, Razorfen Quilguard, Galak Windchaser, Irradiated Pillager, Bloodfury Windcaller, Defias Prisoner, Defias Captive, Hillsbrad Peasant, Defias Convict, Defias Insurgent, Defias Inmate",,
18848,High Warlord's Left Claw,78,epic,Binds when picked up,,138,207,2.90,59.48,Off Hand,Fist,+7,,,,,,,,,,,,75,60,"Improves your chance to get a critical strike by 1%., ",5g 2s 15c,,,,,,,Sergeant Thunderhorn,,
15419,Warbear Leather,50,common,,,,,,,,,,,,,,,,,,,,,,,,6s ,,,,,,,"Shardtooth Bear, Rabid Shardtooth, Shardtooth Mauler, Angerclaw Grizzly, Diseased Grizzly, Ursius, Elder Shardtooth, Elder Shardtooth, Diseased Grizzly, Rabid Shardtooth, Ferra, Ursius, Angerclaw Grizzly, Shardtooth Mauler, Diseased Black Bear, Shardtooth Bear",,
7959,Blight,50,rare,Binds when equipped,,93,141,2.70,43.33,Two-Hand,Polearm,,,,,,,,,,,,,100,45,Diseases a target for 50 Nature damage and an additional 180 damage over 1 min.,3g 38s 57c,,,,,,,"Kelgruk Bloodaxe, Borgus Steelhand, Ironus Coldsteel, Borgosh Corebender",,
18820,Talisman of Ephemeral Power,66,epic,Binds when picked up,Unique,,,,,Trinket,,,,,,,,,,,,,,,60,Increases damage and healing done by magical spells and effects by up to 175 for 15 sec.,6g 62s 90c,,,,,,,"Golemagg the Incinerator, Baron Geddon, Magmadar, Garr",,
16126,Test Nature Res Waist Leather,35,uncommon,Binds when equipped,,,,,,Waist,Leather,,,,,,57,,,,,,,30,30,,17s 82c,,,,,,,,This item is not available to players.,
7327,Thun'grim's Dagger,15,uncommon,Binds when picked up,,9,17,1.70,7.65,One-Hand,Dagger,+1,,,,,,,,,,,,35,,,6s 98c,,Warrior,,,,,,,
13866,Runecloth Headband,59,uncommon,Binds when equipped,,,,,,Head,Cloth,,+20,,+13,,62,,,,,,,45,54,,1g 13s 58c,,,,,,,,,
7413,Infiltrator Cap,33,uncommon,Binds when equipped,,,,,,Head,Leather,,,,,,80,,,,,,,50,28,,21s 57c,,,Random enchantment,,,,"Bloodscalp Beastmaster, Kurzen Commando, Kurzen Wrangler, Foreman Bonds, Drunken Footpad, Young Mesa Buzzard, Nal'taszar, Scarlet Disciple, Scarlet Monk, Heartrazor, Peacekeeper Security Suit, Prince Raze, Cranky Benj, Dark Iron Demolitionist, Dalaran Shield Guard, Dalaran Theurgist, Dalaran Worker, Prince Kellen, Scargil, Dark Iron Tunneler, Mistvale Gorilla, River Crocolisk, Houndmaster Loksey, Young Stranglethorn Tiger, Adolescent Whelp, Syndicate Wizard, Dalaran Summoner, Torn Fin Oracle, Snapjaw, Scarlet Augur, Achellios the Banished, Giggler, Bloodscalp Mystic, Mountain Yeti, Syndicate Pathstalker, Aggem Thorncurse, Young Panther, Ferocious Yeti, Crushridge Ogre, Scarlet Scryer, Mechanized Guardian, Elder Stranglethorn Tiger, Syndicate Highwayman, Bloodmage Thalnos, Nightbane Vile Fang, Bloodscalp Scout, Stranglethorn Tiger, Giant Yeti, Boulderfist Enforcer, Dabyrie Laborer, Scarlet Sentry, Syndicate Thief, Mountain Lion, Witherbark Headhunter, Unfettered Spirit, Lady Zephris, Bloodscalp Axe Thrower, Syndicate Footpad, Highland Strider, Stranglethorn Raptor, Witherbark Axe Thrower, Plains Creeper, Cave Yeti, Elemental Slave, Torn Fin Tidehunter, Hulking Mountain Lion, Panther, Crystal Spine Basilisk, Bloodscalp Shaman, Bloodscalp Scavenger, Hammerfall Peon, Witherbark Witch Doctor, Bloodscalp Warrior, Scarlet Beastmaster, Kurzen Medicine Man, Kurzen Jungle Fighter, Dark Iron Agent, Scarlet Trainee, Scarlet Torturer, Scarlet Diviner, Grubbis, Scarlet Adept, Haunting Phantasm, Scarlet Chaplain, Anguished Dead, Scarlet Tracking Hound, Interrogator Vishas, Mekgineer Thermaplugg, Scarlet Gallant",,
7494,Captain's Waistguard,41,uncommon,Binds when equipped,,,,,,Waist,Mail,,,,,,132,,,,,,,35,36,,35s 43c,,,Random enchantment,,,,"Marsh Murloc, Silt Crawler, Mire Lord, Boulderfist Mauler, Dustbelcher Wyrmhunter, Dustbelcher Mauler, Ridge Huntress, Ridge Stalker Patriarch, Stonevault Seer, Dark Iron Steelshifter, Ripscale, Oozeworm, Roloch, Kurmokk, Verifonix, Skullsplitter Witch Doctor, Skullsplitter Scout, Skullsplitter Beastmaster, Sawtooth Crocolisk, Boulderfist Shaman, Syndicate Magus, Shadowforge Commander, Thundering Exile, Boss Tho'grun, Darkmist Widow, Venomlash Scorpid, Shadowforge Geologist, Old Cliff Jumper, Kaskk, Burgle Eye, Molt Thorn, Skullsplitter Hunter, Skullsplitter Axe Thrower, Thrashtail Basilisk, Bloodsail Warlock, Rumbling Exile, Prince Nazjak, Marez Cowl, Shadowforge Relic Hunter, Snarler, Marsh Inkspewer, Bloodsail Raider, Cresting Exile, Stonevault Shaman, Earthen Sculptor, Swampwalker, Syndicate Assassin, Crushridge Enforcer, Boulderfist Lord, Stromgarde Defender, Greater Rock Elemental, Scarlet Commander Mograine, Stonevault Cave Lurker, Shrike Bat, Hayoc, Skullsplitter Mystic, Bloodsail Mage, Enraged Rock Elemental, Earthen Rocksmasher, Tangled Horror, Stonevault Bonesnapper, Lesser Rock Elemental, Ambereye Reaver, Bloodsail Swashbuckler, Giant Buzzard, Skullsplitter Warrior, Crushridge Warmonger, Witherbark Scalper, Scarlet Sorcerer, Elder Crag Coyote, Sawtooth Snapper, Scalding Whelp, Mosh'Ogg Warmonger, Elder Mistvale Gorilla, Stonevault Oracle, Burning Exile, Rock Elemental, Jungle Stalker, Scarlet Abbot, Scarlet Myrmidon, Scarlet Wizard, Scarlet Defender, Scarlet Centurion, Scarlet Champion, Amnennar the Coldbringer",,
15329,Wrangler's Belt,24,uncommon,Binds when equipped,,,,,,Waist,Leather,,,,,,47,,,,,,,25,19,,6s 22c,,,Random enchantment,,,,"Dark Strand Enforcer, Lesser Felguard, Spined Crawler, Shadowhorn Stag, Pridewing Patriarch, Cloud Serpent, Silithid Swarmer, Thunderhawk Cloudscraper, Lok Orcbane, Zhevra Courser, Owatanka, Felmusk Satyr, Shadethicket Moss Eater, Shadethicket Wood Shaper, Shadethicket Stone Mover, Cenarion Protector, Windshear Overlord, Great Courser, Bloodfury Roguefeather, Burning Ravager, Daughter of Cenarius, Deepmoss Matriarch, Razorfen Warden, Blackfathom Tide Priestess, Murkshallow Snapclaw, Aean Swiftriver, Silverwing Sentinel, Nak, Foulweald Den Watcher, Foulweald Ursa, Balizar the Umbrage, Thistlefur Den Watcher, Pridewing Wyvern, Pridewing Consort, Corrosive Sap Beast, Son of Cenarius, Mirkfallon Dryad, Hecklefang Stalker, Razorfen Handler, Nightmare Ectoplasm, Thistlefur Pathfinder, Windshear Digger, Cenarion Caretaker, Cenarion Botanist, Lady Sarevess, Razorfen Servitor, Grimtotem Geomancer, Greater Thunderhawk, Lakota'mani, Shadethicket Raincaller, Ashenvale Bear, Pridewing Skyhunter, Bloodfury Slayer, Blackened Basilisk, Fallenroot Satyr, Blackfathom Oracle, Felmusk Felsworn, Antlered Courser, Rogue Flame Spirit, Barbed Crustacean, Razormane Stalker, Felslayer, Wildthorn Venomspitter, Bloodfury Windcaller, Laughing Sister, Galak Wrangler, Twilight Reaver, Twilight Aquamancer, Stormhide, Bael'dun Rifleman, Bloodfury Ambusher, Razorfen Quilguard, Blindlight Murloc, Aku'mai Fisher, Deviate Venomwing, Foulweald Warrior, Deviate Dreadfang, Ghostpaw Howler, Sap Beast, Razorfen Geomancer, Bael'dun Excavator, Fallenroot Rogue, Blindlight Muckdweller, Ashenvale Outrunner, Bael'dun Soldier, Deep Pool Threshfin, Grimtotem Bandit, Thistlefur Avenger, Razormane Warfrenzy, Foulweald Totemic, Thistlefur Ursa, Thistlefur Totemic, Bloodfury Harpy, Thistlefur Shaman, Razorfen Warrior, Foulweald Shaman, Fallenroot Hellcaller, Blindlight Oracle, Razormane Seer, Galak Scout, Raging Agam'ar, Twilight Loreseeker, Galak Windchaser, Befouled Water Elemental, Blackfathom Myrmidon, Twilight Runner, Twilight Acolyte, Agam'ar, Fallenroot Shadowstalker, Blackfathom Sea Witch",,
20289,63 Green Warrior Pauldrons,63,uncommon,Binds when picked up,,,,,,Shoulder,Plate,+14,,,,+14,448,,,,,,,70,58,,1g 46s 76c,,Warrior,,,,,,This item is not available to players.,Deprecated
21795,"Monster - Staff, Ahn'Qiraj",1,poor,,,1,2,2.00,0.75,Two-Hand,Staff,,,,,,,,,,,,,20,,,2c,,,,,,,,This item is not available to players.,
18208,Drape of Benediction,67,epic,Binds when picked up,Unique,,,,,Back,,+11,+13,,+8,,52,,,,,,,,60,Increases healing done by spells and effects by up to 31.,2g 91s 47c,,,,,,,Azuregos,,
